<S> جهان	 :	 4.5463570832600307e-10 
جهان چون	 :	 6.483308840533717e-06 
چون بزاری	 :	 7.627428977973231e-16 
بزاری برآید	 :	 7.627582508751142e-16 
برآید همی	 :	 1.525547209141966e-15 
<S> بدو	 :	 8.009445295079606e-14 
بدو نیک	 :	 7.644200291404471e-16 
نیک روزی	 :	 7.64435449809062e-16 
روزی سرآید	 :	 7.644508710998414e-16 
سرآید همی	 :	 7.644662930128223e-16 
<S> چو	 :	 3.562370349262354e-09 
چو بستی	 :	 7.728850846595789e-16 
بستی کمر	 :	 7.729008227671584e-16 
کمر بر	 :	 6.183332492125463e-15 
بر در	 :	 1.2967924259216572e-05 
در راه	 :	 1.945339519552374e-05 
راه آز	 :	 7.73662121893306e-16 
<S> شود	 :	 7.596977207630896e-11 
شود کار	 :	 3.798273966052108e-11 
کار گیتیت	 :	 7.739551506941998e-16 
گیتیت یکسر	 :	 7.739709218310651e-16 
یکسر دراز	 :	 7.739866936106787e-16 
<S> بیک	 :	 7.740024660330795e-15 
بیک روی	 :	 1.5483204512381647e-15 
روی جستن	 :	 7.741917852536555e-16 
جستن بلندی	 :	 7.742075660358695e-16 
بلندی سزاست	 :	 7.742233474614216e-16 
<S> اگر	 :	 2.5068693058617776e-09 
اگر در	 :	 7.605423822247554e-11 
در میان	 :	 5.8370215448869965e-05 
میان دم	 :	 7.772105720321399e-16 
دم اژدهاست	 :	 7.772264450843806e-16 
<S> و	 :	 9.517124963477127e-05 
و دیگر	 :	 4.3295426510635245e-06 
دیگر که	 :	 3.813220899113562e-11 
که گیتی	 :	 3.898030457869539e-15 
گیتی ندارد	 :	 7.796858219487573e-16 
ندارد درنگ	 :	 7.797017699806959e-16 
<S> سرای	 :	 1.559435437330102e-15 
سرای سپنجی	 :	 7.797496179911732e-16 
سپنجی چه	 :	 7.797655686330194e-16 
چه پهن	 :	 7.797815199274424e-16 
پهن و	 :	 1.5595949437489653e-15 
و چه	 :	 8.65964256803454e-06 
چه تنگ	 :	 3.8127897222756556e-11 
<S> پرستنده	 :	 3.900459861133586e-15 
پرستنده آز	 :	 7.801717833083452e-16 
آز و	 :	 2.164998718917907e-06 
و جویای	 :	 1.5604370334109197e-15 
جویای کین	 :	 7.802504489302539e-16 
<S> بگیتی	 :	 3.1210656640913056e-15 
بگیتی ز	 :	 7.803302909285631e-16 
ز کس	 :	 2.1651160584270895e-06 
کس نشنود	 :	 3.813135933209593e-11 
نشنود آفرین	 :	 7.804661922810657e-16 
چو سرو	 :	 7.626718384714519e-11 
سرو سهی	 :	 1.52534277981368e-10 
سهی گوژ	 :	 7.807404349518037e-16 
گوژ گردد	 :	 7.8075641926753865e-16 
گردد بباغ	 :	 7.80772404237777e-16 
بدو بر	 :	 7.807883898625593e-16 
بر شود	 :	 1.5616087522838515e-15 
شود تیره	 :	 1.561672701329144e-15 
تیره روشن	 :	 7.808683278060368e-16 
روشن چراغ	 :	 1.5617686347178526e-15 
<S> کند	 :	 4.33016178001747e-06 
کند برگ	 :	 7.81025903114639e-16 
برگ پژمرده	 :	 7.810418985142953e-16 
پژمرده و	 :	 7.810578945691238e-16 
و بیخ	 :	 7.810738912791646e-16 
بیخ سست	 :	 7.81089888644458e-16 
<S> سرش	 :	 8.592164753315487e-15 
سرش سوی	 :	 7.812819081523895e-16 
سوی پستی	 :	 7.812979140396314e-16 
پستی گراید	 :	 7.813139205826896e-16 
گراید نخست	 :	 7.813299277816049e-16 
<S> بروید	 :	 7.813459356364174e-16 
بروید ز	 :	 7.81361944147167e-16 
ز خاک	 :	 2.1653537460297624e-06 
خاک و	 :	 1.9486989907372845e-05 
و شود	 :	 7.819064923763354e-16 
شود باز	 :	 1.5638450365640194e-15 
باز خاک	 :	 7.819545720641978e-16 
<S> همه	 :	 3.053502544663415e-10 
همه جای	 :	 7.631157418672365e-11 
جای ترسست	 :	 7.852146576402288e-16 
ترسست و	 :	 7.852308165924031e-16 
و تیمار	 :	 3.926234881048248e-15 
تیمار و	 :	 3.1413111370936305e-15 
و باک	 :	 4.712354656199376e-15 
<S> سر	 :	 4.764381119674737e-05 
