<S> جهان	 :	 9.465619585186693e-05 
جهان چون	 :	 6.931778489746424e-06 
چون بزاری	 :	 2.3107323528487683e-06 
بزاری برآید	 :	 2.3107788642376444e-06 
برآید همی	 :	 4.621650754997882e-06 
<S> بدو	 :	 0.00024264643301212286 
بدو نیک	 :	 2.3158131391934194e-06 
نیک روزی	 :	 2.3158598553435526e-06 
روزی سرآید	 :	 2.315906573378485e-06 
سرآید همی	 :	 2.315953293298329e-06 
<S> چو	 :	 0.001060728006917266 
چو بستی	 :	 2.337598596647758e-06 
بستی کمر	 :	 2.3376461958740963e-06 
کمر بر	 :	 1.8701550376311416e-05 
بر در	 :	 1.8704597409264767e-05 
در راه	 :	 2.338455679409061e-06 
راه آز	 :	 2.3385033135464017e-06 
<S> شود	 :	 3.0401162345116794e-05 
شود کار	 :	 4.6783407905808746e-06 
کار گیتیت	 :	 2.3392657237512433e-06 
گیتیت یکسر	 :	 2.339313390895365e-06 
یکسر دراز	 :	 2.3393610599821295e-06 
<S> بیک	 :	 2.3394087310116565e-05 
بیک روی	 :	 4.679771096371762e-06 
روی جستن	 :	 2.339980934945597e-06 
جستن بلندی	 :	 2.3400286312418455e-06 
بلندی سزاست	 :	 2.3400763294825206e-06 
<S> اگر	 :	 0.0002012506665514257 
اگر در	 :	 7.032700599850708e-06 
در میان	 :	 7.033131445798714e-06 
میان دم	 :	 2.344520781513148e-06 
دم اژدهاست	 :	 2.3445686630621175e-06 
<S> و	 :	 5.6270797117604475e-05 
و دیگر	 :	 6.0989924780909784e-05 
دیگر که	 :	 4.2246237925210216e-05 
که گیتی	 :	 1.1739386098488483e-05 
گیتی ندارد	 :	 2.3481173330531857e-06 
ندارد درنگ	 :	 2.3481653616177384e-06 
<S> سرای	 :	 4.6964267842941426e-06 
سرای سپنجی	 :	 2.3483094591005777e-06 
سپنجی چه	 :	 2.3483574955249727e-06 
چه پهن	 :	 2.3484055339146295e-06 
پهن و	 :	 4.696907148539339e-06 
و چه	 :	 9.394198643505596e-06 
چه تنگ	 :	 2.3487418576798377e-06 
<S> پرستنده	 :	 1.1743949558979666e-05 
پرستنده آز	 :	 2.3490302118742433e-06 
آز و	 :	 2.349078277790237e-06 
و جویای	 :	 4.698252691346604e-06 
جویای کین	 :	 2.349222487341152e-06 
<S> بگیتی	 :	 9.397082244504633e-06 
بگیتی ز	 :	 2.349462875943063e-06 
ز کس	 :	 7.048532878701159e-06 
کس نشنود	 :	 2.3496552222485226e-06 
نشنود آفرین	 :	 2.3497033137458754e-06 
چو سرو	 :	 1.4098508443271219e-05 
سرو سهی	 :	 1.1750200046782041e-05 
سهی گوژ	 :	 2.3502805653033148e-06 
گوژ گردد	 :	 2.3503286824024536e-06 
گردد بباغ	 :	 2.350376801471807e-06 
بدو بر	 :	 2.3504249225114965e-06 
بر شود	 :	 4.700946091043287e-06 
شود تیره	 :	 4.701138594907624e-06 
تیره روشن	 :	 2.3506655572692613e-06 
روشن چراغ	 :	 4.7014273802670155e-06 
<S> کند	 :	 1.1754049808878467e-05 
کند برگ	 :	 2.3510506753833736e-06 
برگ پژمرده	 :	 2.3510988240204785e-06 
پژمرده و	 :	 2.3511469746297353e-06 
و بیخ	 :	 2.3511951272112655e-06 
بیخ سست	 :	 2.3512432817651903e-06 
<S> سرش	 :	 2.5864205821207945e-05 
سرش سوی	 :	 2.351821290304307e-06 
سوی پستی	 :	 2.351869470510395e-06 
پستی گراید	 :	 2.351917652690574e-06 
گراید نخست	 :	 2.3519658368449673e-06 
<S> بروید	 :	 2.3520140229736952e-06 
بروید ز	 :	 2.3520622110768794e-06 
ز خاک	 :	 1.4112662406927844e-05 
خاک و	 :	 2.3523995830944407e-05 
و شود	 :	 2.35288171104166e-06 
شود باز	 :	 4.705859869411636e-06 
باز خاک	 :	 2.353026387964567e-06 
<S> همه	 :	 0.0004517903265714011 
همه جای	 :	 2.3623714763497034e-06 
جای ترسست	 :	 2.3624200897947193e-06 
ترسست و	 :	 2.362468705240514e-06 
و تیمار	 :	 1.1812586613436054e-05 
تیمار و	 :	 9.451041759755044e-06 
و باک	 :	 1.4177729818612823e-05 
<S> سر	 :	 0.00013943156265025581 
سر مایهٔ	 :	 4.732241149959918e-06 
مایهٔ مرد	 :	 2.3662181127245977e-06 
مرد سنگ	 :	 2.3662668846125105e-06 
سنگ و	 :	 4.732631317021982e-06 
و خرد	 :	 3.07633717604223e-05 
<S> ز	 :	 0.001192991944204675 
ز گیتی	 :	 2.631093922170075e-05 
گیتی بی‌آزاری	 :	 2.3924518811213915e-06 
بی‌آزاری اندر	 :	 2.3925017404517645e-06 
اندر خورد	 :	 9.570206407441286e-06 
<S> در	 :	 6.221152777525738e-05 
در دانش	 :	 2.3940484111250808e-06 
دانش و	 :	 7.182295011065615e-06 
و آنگهی	 :	 2.394248127206921e-06 
آنگهی راستی	 :	 2.3942980614338864e-06 
<S> گرین	 :	 4.788695995487443e-06 
گرین دو	 :	 2.394447876612543e-06 
