<S> بشنو	 :	 0.00039356465062370845 
بشنو از	 :	 1.1605252229511343e-06 
از نی	 :	 6.73059035996764e-05 
نی ،	 :	 5.860143835083258e-06 
، چون	 :	 7.388536965666138e-05 
چون حکایت	 :	 3.165894570884736e-05 
حکایت می‌کند	 :	 6.27434156500326e-07 
<S> واز	 :	 0.00039348047835005833 
واز NONE	 :	 8.799509774507089e-07 
NONE شکایت	 :	 0.0001889769251609358 
شکایت می‌کند	 :	 1.855297198371562e-07 
<S> کز	 :	 0.0003953322683703611 
کز NONE	 :	 5.046478523132025e-06 
NONE تا	 :	 0.00019040785381298797 
تا مرا	 :	 2.2806828263308946e-05 
مرا ببریده	 :	 2.8369563398161753e-06 
ببریده اند	 :	 1.855297198371562e-07 
<S> از	 :	 0.0004092206935226322 
از NONE	 :	 7.706988734309121e-05 
NONE مرد	 :	 0.00018922944198188622 
مرد و	 :	 5.832086410533215e-06 
و زن	 :	 0.00010063110960898941 
زن NONE	 :	 3.503320172879685e-06 
NONE اند	 :	 0.00018914526970823607 
<S> سینه	 :	 0.00039289127243450744 
سینه خواهم	 :	 5.292331705751772e-07 
خواهم شرحه	 :	 5.292331705751772e-07 
شرحه شرحه	 :	 3.6790297941243264e-07 
شرحه از	 :	 2.8373070576230507e-07 
از فراق	 :	 6.76425926942769e-05 
<S> تا	 :	 0.00041839547135049613 
تا بگویم	 :	 2.2806828263308946e-05 
بگویم شرح	 :	 7.256351424254749e-07 
شرح درد	 :	 1.216640072051219e-06 
درد اشتیاق	 :	 1.8549464805646869e-06 
<S> هر	 :	 0.0004081264539651805 
هر کسی	 :	 1.929965019455363e-05 
کسی کاو	 :	 1.791817275327091e-06 
کاو دور	 :	 3.573463734254792e-06 
دور ماند	 :	 2.0513484524149845e-06 
ماند از	 :	 2.128506369927601e-06 
از اصل	 :	 6.739007587332652e-05 
اصل خویش	 :	 1.5182573859641764e-06 
<S> باز	 :	 0.0003981099534008154 
باز جوید	 :	 6.126689368308662e-06 
جوید روزگار	 :	 4.801326776126027e-07 
روزگار وصل	 :	 2.3463021279973064e-07 
وصل خویش	 :	 2.3463021279973064e-07 
<S> من	 :	 0.0003986149870427161 
من به	 :	 1.653599387637444e-05 
به هر	 :	 1.890684625085303e-05 
هر NONE	 :	 2.0478062025655417e-05 
NONE نالان	 :	 0.00018906109743458595 
نالان شدم	 :	 3.328311987248795e-07 
<S> جفت	 :	 0.00039364882289735857 
جفت بد	 :	 1.1675395790886447e-06 
بد حالان	 :	 4.948277537206876e-06 
حالان و	 :	 1.855297198371562e-07 
و خوش	 :	 9.9705214598838e-05 
خوش حالان	 :	 3.1806597905541962e-06 
حالان شدم	 :	 1.855297198371562e-07 
کسی از	 :	 1.7076450016769634e-06 
از ظنّ	 :	 6.73059035996764e-05 
ظنّ خود	 :	 1.855297198371562e-07 
خود ،	 :	 1.344967717586976e-05 
، شد	 :	 7.060265098430639e-05 
شد یار	 :	 1.6164233001086374e-05 
یار من	 :	 1.6304870841643465e-06 
از درون	 :	 6.747424814697665e-05 
درون من	 :	 1.5603435227892403e-06 
من NONE	 :	 1.864030071762763e-05 
NONE اسرار	 :	 0.00018906109743458595 
اسرار من	 :	 1.2376831404637512e-06 
<S> سرّ	 :	 0.00039348047835005833 
سرّ من	 :	 1.3148410579763682e-06 
من از	 :	 1.6367649329074183e-05 
از ناله	 :	 6.73059035996764e-05 
ناله من	 :	 7.747356353880493e-07 
من دور	 :	 1.5946787960823545e-05 
دور نیست	 :	 2.21969299971524e-06 
<S> لیک	 :	 0.0003973524029379642 
لیک چشم	 :	 3.6225642272173662e-06 
چشم و	 :	 4.211770142768259e-06 
و گوش	 :	 9.978938687248814e-05 
گوش را	 :	 3.398104830817026e-06 
را آن	 :	 5.887464752238861e-05 
آن نور	 :	 5.0541592431025985e-05 
