<S> NONE	 :	 0.008345459964584393 
NONE یا	 :	 0.00017532478917194102 
یا ایها	 :	 3.50649578343882e-05 
ایها NONE	 :	 1.75324789171941e-05 
NONE NONE	 :	 0.003664288093693567 
NONE کاسا	 :	 1.75324789171941e-05 
کاسا و	 :	 1.75324789171941e-05 
و ناولها	 :	 1.75324789171941e-05 
<S> که	 :	 0.008520784753756333 
که عشق	 :	 0.0001227273524203587 
عشق آسان	 :	 1.75324789171941e-05 
آسان نمود	 :	 3.50649578343882e-05 
نمود اول	 :	 3.50649578343882e-05 
اول ولی	 :	 1.75324789171941e-05 
ولی افتاد	 :	 1.75324789171941e-05 
افتاد مشکل‌ها	 :	 1.75324789171941e-05 
<S> به	 :	 0.0054876659010817536 
به بوی	 :	 0.00033311709942668793 
بوی نافه‌ای	 :	 1.75324789171941e-05 
نافه‌ای NONE	 :	 1.75324789171941e-05 
NONE صبا	 :	 0.00017532478917194102 
صبا زان	 :	 3.50649578343882e-05 
زان طره	 :	 5.2597436751582306e-05 
طره بگشاید	 :	 1.75324789171941e-05 
<S> ز	 :	 0.0028227291056682506 
ز تاب	 :	 5.2597436751582306e-05 
تاب جعد	 :	 1.75324789171941e-05 
جعد NONE	 :	 1.75324789171941e-05 
NONE چه	 :	 0.0006662341988533759 
چه خون	 :	 5.2597436751582306e-05 
خون افتاد	 :	 1.75324789171941e-05 
افتاد در	 :	 1.75324789171941e-05 
در دل‌ها	 :	 1.75324789171941e-05 
<S> مرا	 :	 0.00043831197292985255 
مرا در	 :	 7.01299156687764e-05 
در منزل	 :	 1.75324789171941e-05 
منزل جانان	 :	 5.2597436751582306e-05 
جانان چه	 :	 1.75324789171941e-05 
چه امن	 :	 1.75324789171941e-05 
امن عیش	 :	 1.75324789171941e-05 
عیش چون	 :	 1.75324789171941e-05 
چون هر	 :	 3.50649578343882e-05 
هر دم	 :	 0.00036818205726107614 
<S> جرس	 :	 1.75324789171941e-05 
جرس فریاد	 :	 1.75324789171941e-05 
فریاد می‌دارد	 :	 1.75324789171941e-05 
می‌دارد که	 :	 1.75324789171941e-05 
که NONE	 :	 0.003068183810508968 
NONE محمل‌ها	 :	 1.75324789171941e-05 
به NONE	 :	 0.0019987025965601275 
NONE رنگین	 :	 1.75324789171941e-05 
رنگین کن	 :	 3.50649578343882e-05 
کن گرت	 :	 1.75324789171941e-05 
گرت پیر	 :	 1.75324789171941e-05 
پیر مغان	 :	 0.00040324701509546434 
مغان گوید	 :	 1.75324789171941e-05 
که سالک	 :	 1.75324789171941e-05 
سالک بی‌خبر	 :	 1.75324789171941e-05 
بی‌خبر نبود	 :	 1.75324789171941e-05 
نبود ز	 :	 1.75324789171941e-05 
ز راه	 :	 8.766239458597051e-05 
راه و	 :	 7.01299156687764e-05 
و رسم	 :	 5.2597436751582306e-05 
رسم منزل‌ها	 :	 1.75324789171941e-05 
<S> شب	 :	 0.00022792222592352333 
شب تاریک	 :	 1.75324789171941e-05 
تاریک و	 :	 1.75324789171941e-05 
و بیم	 :	 1.75324789171941e-05 
بیم موج	 :	 1.75324789171941e-05 
موج و	 :	 1.75324789171941e-05 
و گردابی	 :	 1.75324789171941e-05 
گردابی چنین	 :	 1.75324789171941e-05 
چنین هایل	 :	 1.75324789171941e-05 
<S> کجا	 :	 8.766239458597051e-05 
کجا دانند	 :	 1.75324789171941e-05 
دانند حال	 :	 1.75324789171941e-05 
حال ما	 :	 8.766239458597051e-05 
ما سبکباران	 :	 1.75324789171941e-05 
سبکباران ساحل‌ها	 :	 1.75324789171941e-05 
<S> همه	 :	 0.0001402598313375528 
همه کارم	 :	 1.75324789171941e-05 
کارم ز	 :	 1.75324789171941e-05 
ز خود	 :	 5.2597436751582306e-05 
خود کامی	 :	 1.75324789171941e-05 
کامی به	 :	 1.75324789171941e-05 
به بدنامی	 :	 1.75324789171941e-05 
بدنامی کشید	 :	 1.75324789171941e-05 
کشید آخر	 :	 1.75324789171941e-05 
<S> نهان	 :	 3.50649578343882e-05 
نهان کی	 :	 1.75324789171941e-05 
کی ماند	 :	 1.75324789171941e-05 
ماند آن	 :	 1.75324789171941e-05 
آن رازی	 :	 1.75324789171941e-05 
رازی کز	 :	 1.75324789171941e-05 
کز او	 :	 7.01299156687764e-05 
او سازند	 :	 1.75324789171941e-05 
سازند محفل‌ها	 :	 1.75324789171941e-05 
NONE از	 :	 0.002103897470063292 
از او	 :	 0.0005084418885986289 
او غایب	 :	 1.75324789171941e-05 
غایب مشو	 :	 1.75324789171941e-05 
مشو حافظ	 :	 5.2597436751582306e-05 
NONE ما	 :	 0.0002629871837579115 
ما NONE	 :	 0.00047337693076424076 
NONE من	 :	 0.000525974367515823 
من NONE	 :	 0.0005785718042674053 
NONE و	 :	 0.004067535108789031 
و اهملها	 :	 1.75324789171941e-05 
<S> صلاح	 :	 8.766239458597051e-05 
صلاح کار	 :	 1.75324789171941e-05 
کار کجا	 :	 1.75324789171941e-05 
کجا و	 :	 1.75324789171941e-05 
و من	 :	 0.0002454547048407174 
من خراب	 :	 1.75324789171941e-05 
خراب کجا	 :	 1.75324789171941e-05 
<S> ببین	 :	 0.0001227273524203587 
ببین تفاوت	 :	 1.75324789171941e-05 
تفاوت ره	 :	 1.75324789171941e-05 
ره کز	 :	 1.75324789171941e-05 
کز کجاست	 :	 1.75324789171941e-05 
کجاست تا	 :	 5.2597436751582306e-05 
تا به	 :	 0.0006662341988533759 
به کجا	 :	 5.2597436751582306e-05 
<S> دلم	 :	 0.00033311709942668793 
دلم ز	 :	 0.0001402598313375528 
ز صومعه	 :	 1.75324789171941e-05 
صومعه بگرفت	 :	 1.75324789171941e-05 
بگرفت و	 :	 1.75324789171941e-05 
و خرقه	 :	 0.0001402598313375528 
خرقه سالوس	 :	 5.2597436751582306e-05 
<S> کجاست	 :	 7.01299156687764e-05 
