<S> بشنو	 :	 0.00039253157720627404 
بشنو از	 :	 1.5920558704232204e-06 
از نی	 :	 6.708261201369614e-05 
نی ،	 :	 6.357226933086735e-06 
، چون	 :	 7.729718383007229e-05 
چون حکایت	 :	 3.1600415177863195e-05 
حکایت می‌کند	 :	 7.123319819314947e-07 
<S> واز	 :	 0.00039236051978351177 
واز NONE	 :	 1.2255042502183345e-06 
NONE شکایت	 :	 0.00018819126732939044 
شکایت می‌کند	 :	 2.7247003768563175e-07 
<S> کز	 :	 0.00039612378308428195 
کز NONE	 :	 6.33279015840641e-06 
NONE تا	 :	 0.00019109924351634917 
تا مرا	 :	 2.2876486616986922e-05 
مرا ببریده	 :	 2.911641703160809e-06 
ببریده اند	 :	 2.7247003768563175e-07 
<S> از	 :	 0.0004243482578400581 
از NONE	 :	 8.692527305412061e-05 
NONE مرد	 :	 0.00018870443959767723 
مرد و	 :	 7.1147669481768325e-06 
و زن	 :	 0.00010156290108763573 
زن NONE	 :	 4.011296563775466e-06 
NONE اند	 :	 0.00018853338217491498 
<S> سینه	 :	 0.00039116311782417585 
سینه خواهم	 :	 6.145848832101918e-07 
خواهم شرحه	 :	 6.145848832101918e-07 
شرحه شرحه	 :	 5.412745591692147e-07 
شرحه از	 :	 3.7021713640693456e-07 
از فراق	 :	 6.776684170474526e-05 
<S> تا	 :	 0.00044299351692114665 
تا بگویم	 :	 2.2876486616986922e-05 
بگویم شرح	 :	 8.100790806527975e-07 
شرح درد	 :	 1.298814574259312e-06 
درد اشتیاق	 :	 1.9341707159477805e-06 
<S> هر	 :	 0.0004221245113441485 
هر کسی	 :	 1.9821889781946208e-05 
کسی کاو	 :	 1.9586074906281063e-06 
کاو دور	 :	 3.644744943570581e-06 
دور ماند	 :	 2.1296649133903863e-06 
ماند از	 :	 2.6428371816772266e-06 
از اصل	 :	 6.725366943645842e-05 
اصل خویش	 :	 1.8608603919068034e-06 
<S> باز	 :	 0.00040176867803543714 
باز جوید	 :	 6.186169510324456e-06 
جوید روزگار	 :	 5.657113338495403e-07 
